source,compare,coluna,tipo
csvData10212811__3.csv,csvData27987124__1.csv,ab,match
csvData10212811__3.csv,csvData27987124__1.csv,hr,diferente
csvData10212811__3.csv,csvData27987124__1.csv,h,diferente
csvData10212811__3.csv,csvData27987124__1.csv,slg,diferente
csvData10212811__3.csv,csvData27987124__1.csv,sf,diferente
csvData10212811__3.csv,csvData27987124__1.csv,rbi,diferente
csvData10212811__3.csv,csvData27987124__1.csv,ops,diferente
csvData10212811__3.csv,csvData27987124__1.csv,team,diferente
csvData10212811__3.csv,csvData27987124__1.csv,avg,diferente
csvData10212811__3.csv,csvData20535739__15.csv,h,match
csvData10212811__3.csv,csvData20535739__15.csv,sf,match
csvData10212811__3.csv,csvData20535739__15.csv,player,match
csvData10212811__3.csv,csvData20535739__15.csv,team,match
csvData10212811__3.csv,csvData20535739__15.csv,ab,match
csvData10212811__3.csv,csvData20535739__15.csv,3b,diferente
csvData10212811__3.csv,csvData20535739__15.csv,hr,diferente
csvData10212811__3.csv,csvData20535739__15.csv,pos,diferente
csvData10212811__3.csv,csvData20535739__15.csv,obp,diferente
csvData10212811__3.csv,csvData20535739__15.csv,cs,diferente
csvData10212811__3.csv,csvData20535739__15.csv,bb,diferente
csvData10212811__3.csv,csvData20535739__15.csv,2b,diferente
csvData10212811__3.csv,csvData20535739__15.csv,ops,diferente
csvData10212811__3.csv,csvData20535739__15.csv,gidp,diferente
csvData10212811__3.csv,csvData20535739__15.csv,r,diferente
csvData10212811__3.csv,csvData29346752__7.csv,hr,match
csvData10212811__3.csv,csvData29346752__7.csv,pos,match
csvData10212811__3.csv,csvData29346752__7.csv,h,match
csvData10212811__3.csv,csvData29346752__7.csv,player,match
csvData10212811__3.csv,csvData29346752__7.csv,3b,diferente
csvData10212811__3.csv,csvData29346752__7.csv,obp,diferente
csvData10212811__3.csv,csvData29346752__7.csv,cs,diferente
csvData10212811__3.csv,csvData29346752__7.csv,sf,diferente
csvData10212811__3.csv,csvData29346752__7.csv,g,diferente
csvData10212811__3.csv,csvData29346752__7.csv,gidp,diferente
csvData10212811__3.csv,csvData29346752__7.csv,r,diferente
csvData10212811__3.csv,csvData29346752__7.csv,team,diferente
csvData10212811__3.csv,csvData29346752__7.csv,ab,diferente
csvData10212811__3.csv,csvData29346752__7.csv,avg,diferente
csvData9739809__16.csv,csvData21286196__7.csv,3b,match
csvData9739809__16.csv,csvData21286196__7.csv,pos,match
csvData9739809__16.csv,csvData21286196__7.csv,ops,diferente
csvData9739809__16.csv,csvData21286196__7.csv,gidp,diferente
csvData9739809__16.csv,csvData21286196__7.csv,avg,diferente
csvData9739809__16.csv,csvData21286196__7.csv,hr,diferente
csvData9739809__16.csv,csvData21286196__7.csv,bb,diferente
csvData9739809__16.csv,csvData21286196__7.csv,sb,diferente
csvData9739809__16.csv,csvData21286196__7.csv,g,diferente
csvData9739809__16.csv,csvData21286196__7.csv,ab,diferente
csvData9739809__16.csv,csvData10027553__2.csv,3b,match
csvData9739809__16.csv,csvData10027553__2.csv,pos,match
csvData9739809__16.csv,csvData10027553__2.csv,g,match
csvData9739809__16.csv,csvData10027553__2.csv,gidp,match
csvData9739809__16.csv,csvData10027553__2.csv,h,diferente
csvData9739809__16.csv,csvData10027553__2.csv,cs,diferente
csvData9739809__16.csv,csvData10027553__2.csv,slg,diferente
csvData9739809__16.csv,csvData10027553__2.csv,sf,diferente
csvData9739809__16.csv,csvData10027553__2.csv,sb,diferente
csvData9739809__16.csv,csvData10027553__2.csv,r,diferente
csvData9739809__16.csv,csvData10027553__2.csv,so,diferente
csvData9739809__16.csv,csvData27987124__1.csv,pos,match
csvData9739809__16.csv,csvData27987124__1.csv,gidp,match
csvData9739809__16.csv,csvData27987124__1.csv,3b,diferente
csvData9739809__16.csv,csvData27987124__1.csv,cs,diferente
csvData9739809__16.csv,csvData27987124__1.csv,slg,diferente
csvData9739809__16.csv,csvData27987124__1.csv,rbi,diferente
csvData9739809__16.csv,csvData27987124__1.csv,player,diferente
csvData9739809__16.csv,csvData27987124__1.csv,sb,diferente
csvData9739809__16.csv,csvData27987124__1.csv,g,diferente
csvData9739809__16.csv,csvData27987124__1.csv,ops,diferente
csvData9739809__16.csv,csvData27987124__1.csv,r,diferente
csvData9739809__16.csv,csvData27987124__1.csv,ab,diferente
csvData9739809__16.csv,csvData27987124__1.csv,avg,diferente
csvData29453038__13.csv,csvData19553885__1.csv,gidp,match
csvData29453038__13.csv,csvData19553885__1.csv,ops,match
csvData29453038__13.csv,csvData19553885__1.csv,avg,match
csvData29453038__13.csv,csvData19553885__1.csv,sb,match
csvData29453038__13.csv,csvData19553885__1.csv,3b,diferente
csvData29453038__13.csv,csvData19553885__1.csv,sh,diferente
csvData29453038__13.csv,csvData19553885__1.csv,cs,diferente
csvData29453038__13.csv,csvData19553885__1.csv,obp,diferente
csvData29453038__13.csv,csvData19553885__1.csv,rbi,diferente
csvData29453038__13.csv,csvData19553885__1.csv,g,diferente
csvData29453038__13.csv,csvData19553885__1.csv,player,diferente
csvData29453038__13.csv,csvData19553885__1.csv,2b,diferente
csvData29453038__13.csv,csvData19553885__1.csv,r,diferente
csvData29453038__13.csv,csvData19553885__1.csv,team,diferente
csvData29453038__13.csv,csvData19553885__1.csv,ab,diferente
csvData29453038__13.csv,csvData19553885__1.csv,so,diferente
csvData29453038__13.csv,csvData29346752__7.csv,3b,match
csvData29453038__13.csv,csvData29346752__7.csv,obp,match
csvData29453038__13.csv,csvData29346752__7.csv,player,match
csvData29453038__13.csv,csvData29346752__7.csv,avg,match
csvData29453038__13.csv,csvData29346752__7.csv,hr,diferente
csvData29453038__13.csv,csvData29346752__7.csv,pos,diferente
csvData29453038__13.csv,csvData29346752__7.csv,h,diferente
csvData29453038__13.csv,csvData29346752__7.csv,sb,diferente
csvData29453038__13.csv,csvData29346752__7.csv,g,diferente
csvData29453038__13.csv,csvData29346752__7.csv,2b,diferente
csvData29453038__13.csv,csvData29346752__7.csv,ops,diferente
csvData29453038__13.csv,csvData29346752__7.csv,gidp,diferente
csvData29453038__13.csv,csvData29346752__7.csv,team,diferente
csvData29453038__13.csv,csvData29346752__7.csv,sh,diferente
csvData10602310__2.csv,csvData26655046__0.csv,gs,match
csvData10602310__2.csv,csvData26655046__0.csv,ts,match
csvData10602310__2.csv,csvData26655046__0.csv,gmsc,diferente
csvData10602310__2.csv,csvData26655046__0.csv,usg,diferente
csvData10602310__2.csv,csvData26655046__0.csv,trb,diferente
csvData10602310__2.csv,csvData26655046__0.csv,date,diferente
csvData10602310__2.csv,csvData26655046__0.csv,blk,diferente
csvData10602310__2.csv,csvData26655046__0.csv,g,diferente
csvData10602310__2.csv,csvData26655046__0.csv,drb,diferente
csvData10602310__2.csv,csvData26655046__0.csv,ortg,diferente
csvData10602310__2.csv,csvData26655046__0.csv,rk,diferente
csvData10602310__2.csv,csvData26655046__0.csv,orb,diferente
csvData10602310__2.csv,csvData26655046__0.csv,tm,diferente
csvData10602310__2.csv,csvData26655046__0.csv,ast,diferente
csvData21329068__2.csv,csvData26655046__0.csv,usg,match
csvData21329068__2.csv,csvData26655046__0.csv,trb,match
csvData21329068__2.csv,csvData26655046__0.csv,rk,match
csvData21329068__2.csv,csvData26655046__0.csv,orb,match
csvData21329068__2.csv,csvData26655046__0.csv,tm,match
csvData21329068__2.csv,csvData26655046__0.csv,gs,diferente
csvData21329068__2.csv,csvData26655046__0.csv,ts,diferente
csvData21329068__2.csv,csvData26655046__0.csv,blk,diferente
csvData21329068__2.csv,csvData26655046__0.csv,g,diferente
csvData21329068__2.csv,csvData26655046__0.csv,ortg,diferente
csvData21329068__2.csv,csvData26655046__0.csv,ast,diferente
csvData21329068__2.csv,csvData26655046__0.csv,drtg,diferente
csvData16382327__4.csv,csvData22418917__5.csv,drb,match
csvData16382327__4.csv,csvData22418917__5.csv,usg,diferente
csvData16382327__4.csv,csvData22418917__5.csv,trb,diferente
csvData16382327__4.csv,csvData22418917__5.csv,mp,diferente
csvData16382327__4.csv,csvData22418917__5.csv,efg,diferente
csvData16382327__4.csv,csvData22418917__5.csv,ortg,diferente
csvData16382327__4.csv,csvData22418917__5.csv,orb,diferente
csvData16382327__4.csv,csvData22418917__5.csv,opp,diferente
csvData16382327__4.csv,csvData22418917__5.csv,blk,diferente
csvData16382327__4.csv,csvData22418917__5.csv,g,diferente
csvData16382327__4.csv,csvData22418917__5.csv,stl,diferente
csvData16382327__4.csv,csvData22418917__5.csv,gs,diferente
csvData16382327__4.csv,csvData22418917__5.csv,ast,diferente
csvData16382327__4.csv,csvData26655046__0.csv,trb,match
csvData16382327__4.csv,csvData26655046__0.csv,orb,match
csvData16382327__4.csv,csvData26655046__0.csv,gs,diferente
csvData16382327__4.csv,csvData26655046__0.csv,ts,diferente
csvData16382327__4.csv,csvData26655046__0.csv,opp,diferente
csvData16382327__4.csv,csvData26655046__0.csv,usg,diferente
csvData16382327__4.csv,csvData26655046__0.csv,mp,diferente
csvData16382327__4.csv,csvData26655046__0.csv,g,diferente
csvData16382327__4.csv,csvData26655046__0.csv,drb,diferente
csvData16382327__4.csv,csvData26655046__0.csv,ortg,diferente
csvData16382327__4.csv,csvData26655046__0.csv,rk,diferente
csvData16382327__4.csv,csvData26655046__0.csv,stl,diferente
csvData16382327__4.csv,csvData26655046__0.csv,tm,diferente
csvData16382327__4.csv,csvData26655046__0.csv,ast,diferente
csvData8479264__0.csv,csvData9739809__1.csv,hr,match
csvData8479264__0.csv,csvData9739809__1.csv,team,match
csvData8479264__0.csv,csvData9739809__1.csv,pos,diferente
csvData8479264__0.csv,csvData9739809__1.csv,h,diferente
csvData8479264__0.csv,csvData9739809__1.csv,obp,diferente
csvData8479264__0.csv,csvData9739809__1.csv,cs,diferente
csvData8479264__0.csv,csvData9739809__1.csv,slg,diferente
csvData8479264__0.csv,csvData9739809__1.csv,sf,diferente
csvData8479264__0.csv,csvData9739809__1.csv,sb,diferente
csvData8479264__0.csv,csvData9739809__1.csv,g,diferente
csvData8479264__0.csv,csvData9739809__1.csv,rbi,diferente
csvData8479264__0.csv,csvData9739809__1.csv,2b,diferente
csvData8479264__0.csv,csvData9739809__1.csv,ops,diferente
csvData8479264__0.csv,csvData9739809__1.csv,gidp,diferente
csvData8479264__0.csv,csvData9739809__1.csv,ab,diferente
csvData8479264__0.csv,csvData9739809__1.csv,avg,diferente
csvData8479264__0.csv,csvData20535739__15.csv,team,match
csvData8479264__0.csv,csvData20535739__15.csv,2b,match
csvData8479264__0.csv,csvData20535739__15.csv,ops,match
csvData8479264__0.csv,csvData20535739__15.csv,ab,match
csvData8479264__0.csv,csvData20535739__15.csv,3b,diferente
csvData8479264__0.csv,csvData20535739__15.csv,hr,diferente
csvData8479264__0.csv,csvData20535739__15.csv,pos,diferente
csvData8479264__0.csv,csvData20535739__15.csv,h,diferente
csvData8479264__0.csv,csvData20535739__15.csv,obp,diferente
csvData8479264__0.csv,csvData20535739__15.csv,cs,diferente
csvData8479264__0.csv,csvData20535739__15.csv,slg,diferente
csvData8479264__0.csv,csvData20535739__15.csv,sf,diferente
csvData8479264__0.csv,csvData20535739__15.csv,bb,diferente
csvData8479264__0.csv,csvData20535739__15.csv,rbi,diferente
csvData8479264__0.csv,csvData20535739__15.csv,player,diferente
csvData8479264__0.csv,csvData20535739__15.csv,avg,diferente
csvData20535739__15.csv,csvData15745723__5.csv,obp,match
csvData20535739__15.csv,csvData15745723__5.csv,2b,match
csvData20535739__15.csv,csvData15745723__5.csv,ops,match
csvData20535739__15.csv,csvData15745723__5.csv,3b,diferente
csvData20535739__15.csv,csvData15745723__5.csv,h,diferente
csvData20535739__15.csv,csvData15745723__5.csv,cs,diferente
csvData20535739__15.csv,csvData15745723__5.csv,slg,diferente
csvData20535739__15.csv,csvData15745723__5.csv,sf,diferente
csvData20535739__15.csv,csvData15745723__5.csv,bb,diferente
csvData20535739__15.csv,csvData15745723__5.csv,sb,diferente
csvData20535739__15.csv,csvData15745723__5.csv,g,diferente
csvData20535739__15.csv,csvData15745723__5.csv,player,diferente
csvData20535739__15.csv,csvData15745723__5.csv,gidp,diferente
csvData20535739__15.csv,csvData15745723__5.csv,team,diferente
csvData20535739__15.csv,csvData15745723__5.csv,ab,diferente
csvData20535739__15.csv,csvData15745723__5.csv,avg,diferente
csvData20535739__15.csv,csvData21286196__7.csv,3b,match
csvData20535739__15.csv,csvData21286196__7.csv,ops,match
csvData20535739__15.csv,csvData21286196__7.csv,bb,match
csvData20535739__15.csv,csvData21286196__7.csv,ab,match
csvData20535739__15.csv,csvData21286196__7.csv,h,diferente
csvData20535739__15.csv,csvData21286196__7.csv,obp,diferente
csvData20535739__15.csv,csvData21286196__7.csv,sf,diferente
csvData20535739__15.csv,csvData21286196__7.csv,2b,diferente
csvData20535739__15.csv,csvData21286196__7.csv,team,diferente
csvData20535739__15.csv,csvData21286196__7.csv,avg,diferente
csvData20535739__15.csv,csvData21286196__7.csv,hr,diferente
csvData20535739__15.csv,csvData21286196__7.csv,pos,diferente
csvData20535739__15.csv,csvData21286196__7.csv,player,diferente
csvData20535739__15.csv,csvData27987124__1.csv,player,match
csvData20535739__15.csv,csvData27987124__1.csv,ops,match
csvData20535739__15.csv,csvData27987124__1.csv,ab,match
csvData20535739__15.csv,csvData27987124__1.csv,3b,diferente
csvData20535739__15.csv,csvData27987124__1.csv,pos,diferente
csvData20535739__15.csv,csvData27987124__1.csv,h,diferente
csvData20535739__15.csv,csvData27987124__1.csv,cs,diferente
csvData20535739__15.csv,csvData27987124__1.csv,obp,diferente
csvData20535739__15.csv,csvData27987124__1.csv,slg,diferente
csvData20535739__15.csv,csvData27987124__1.csv,sf,diferente
csvData20535739__15.csv,csvData27987124__1.csv,bb,diferente
csvData20535739__15.csv,csvData27987124__1.csv,rbi,diferente
csvData20535739__15.csv,csvData27987124__1.csv,2b,diferente
csvData20535739__15.csv,csvData27987124__1.csv,gidp,diferente
csvData20535739__15.csv,csvData27987124__1.csv,r,diferente
csvData20535739__15.csv,csvData27987124__1.csv,team,diferente
csvData20535739__15.csv,csvData27987124__1.csv,avg,diferente
csvData20535739__15.csv,csvData29346752__7.csv,3b,match
csvData20535739__15.csv,csvData29346752__7.csv,h,match
csvData20535739__15.csv,csvData29346752__7.csv,obp,match
csvData20535739__15.csv,csvData29346752__7.csv,player,match
csvData20535739__15.csv,csvData29346752__7.csv,hr,diferente
csvData20535739__15.csv,csvData29346752__7.csv,pos,diferente
csvData20535739__15.csv,csvData29346752__7.csv,sf,diferente
csvData20535739__15.csv,csvData29346752__7.csv,bb,diferente
csvData20535739__15.csv,csvData29346752__7.csv,g,diferente
csvData20535739__15.csv,csvData29346752__7.csv,2b,diferente
csvData20535739__15.csv,csvData29346752__7.csv,ops,diferente
csvData20535739__15.csv,csvData29346752__7.csv,team,diferente
csvData20535739__15.csv,csvData29346752__7.csv,ab,diferente
csvData20535739__15.csv,csvData29346752__7.csv,avg,diferente
csvData26817631__5.csv,csvData26655046__0.csv,orb,match
csvData26817631__5.csv,csvData26655046__0.csv,rk,match
csvData26817631__5.csv,csvData26655046__0.csv,usg,match
csvData26817631__5.csv,csvData26655046__0.csv,age,diferente
csvData26817631__5.csv,csvData26655046__0.csv,gs,diferente
csvData26817631__5.csv,csvData26655046__0.csv,ts,diferente
csvData26817631__5.csv,csvData26655046__0.csv,trb,diferente
csvData26817631__5.csv,csvData26655046__0.csv,efg,diferente
csvData26817631__5.csv,csvData26655046__0.csv,blk,diferente
csvData26817631__5.csv,csvData26655046__0.csv,g,diferente
csvData26817631__5.csv,csvData26655046__0.csv,drb,diferente
csvData26817631__5.csv,csvData26655046__0.csv,ortg,diferente
csvData26817631__5.csv,csvData26655046__0.csv,stl,diferente
csvData26817631__5.csv,csvData26655046__0.csv,tm,diferente
csvData26817631__5.csv,csvData26655046__0.csv,ast,diferente
csvData4676916__15.csv,csvData20535739__15.csv,obp,match
csvData4676916__15.csv,csvData20535739__15.csv,sf,match
csvData4676916__15.csv,csvData20535739__15.csv,player,match
csvData4676916__15.csv,csvData20535739__15.csv,2b,match
csvData4676916__15.csv,csvData20535739__15.csv,team,match
csvData4676916__15.csv,csvData20535739__15.csv,ab,match
csvData4676916__15.csv,csvData20535739__15.csv,3b,diferente
csvData4676916__15.csv,csvData20535739__15.csv,h,diferente
csvData4676916__15.csv,csvData20535739__15.csv,slg,diferente
csvData4676916__15.csv,csvData20535739__15.csv,bb,diferente
csvData4676916__15.csv,csvData20535739__15.csv,rbi,diferente
csvData4676916__15.csv,csvData20535739__15.csv,ops,diferente
csvData4676916__15.csv,csvData29346752__7.csv,obp,match
csvData4676916__15.csv,csvData29346752__7.csv,player,match
csvData4676916__15.csv,csvData29346752__7.csv,hr,diferente
csvData4676916__15.csv,csvData29346752__7.csv,pos,diferente
csvData4676916__15.csv,csvData29346752__7.csv,3b,diferente
csvData4676916__15.csv,csvData29346752__7.csv,h,diferente
csvData4676916__15.csv,csvData29346752__7.csv,slg,diferente
csvData4676916__15.csv,csvData29346752__7.csv,sf,diferente
csvData4676916__15.csv,csvData29346752__7.csv,rbi,diferente
csvData4676916__15.csv,csvData29346752__7.csv,g,diferente
csvData4676916__15.csv,csvData29346752__7.csv,2b,diferente
csvData4676916__15.csv,csvData29346752__7.csv,team,diferente
csvData4676916__15.csv,csvData29346752__7.csv,ab,diferente
csvData4676916__15.csv,csvData29346752__7.csv,avg,diferente
csvData2761087__13.csv,csvData16773669__3.csv,slg,match
csvData2761087__13.csv,csvData16773669__3.csv,sb,match
csvData2761087__13.csv,csvData16773669__3.csv,so,match
csvData2761087__13.csv,csvData16773669__3.csv,rbi,match
csvData2761087__13.csv,csvData16773669__3.csv,pa,diferente
csvData2761087__13.csv,csvData16773669__3.csv,h,diferente
csvData2761087__13.csv,csvData16773669__3.csv,cs,diferente
csvData2761087__13.csv,csvData16773669__3.csv,bb,diferente
csvData2761087__13.csv,csvData16773669__3.csv,g,diferente
csvData2761087__13.csv,csvData16773669__3.csv,player,diferente
csvData2761087__13.csv,csvData16773669__3.csv,r,diferente
csvData2761087__13.csv,csvData16773669__3.csv,sh,diferente
csvData2761087__13.csv,csvData19553885__1.csv,sb,match
csvData2761087__13.csv,csvData19553885__1.csv,g,match
csvData2761087__13.csv,csvData19553885__1.csv,rbi,match
csvData2761087__13.csv,csvData19553885__1.csv,r,match
csvData2761087__13.csv,csvData19553885__1.csv,so,match
csvData2761087__13.csv,csvData19553885__1.csv,sh,diferente
csvData2761087__13.csv,csvData19553885__1.csv,h,diferente
csvData2761087__13.csv,csvData19553885__1.csv,cs,diferente
csvData2761087__13.csv,csvData19553885__1.csv,slg,diferente
csvData2761087__13.csv,csvData19553885__1.csv,player,diferente
csvData2761087__13.csv,csvData19553885__1.csv,ops,diferente
csvData2761087__13.csv,csvData19553885__1.csv,avg,diferente
csvData2761087__13.csv,csvData19553885__1.csv,gidp,diferente
csvData2761087__13.csv,csvData19553885__1.csv,ab,diferente
csvData24108736__5.csv,csvData16773669__3.csv,cs,match
csvData24108736__5.csv,csvData16773669__3.csv,slg,match
csvData24108736__5.csv,csvData16773669__3.csv,sb,match
csvData24108736__5.csv,csvData16773669__3.csv,pa,diferente
csvData24108736__5.csv,csvData16773669__3.csv,h,diferente
csvData24108736__5.csv,csvData16773669__3.csv,2b,diferente
csvData24108736__5.csv,csvData16773669__3.csv,ops,diferente
csvData24108736__5.csv,csvData16773669__3.csv,gidp,diferente
csvData24108736__5.csv,csvData16773669__3.csv,so,diferente
csvData24108736__5.csv,csvData16773669__3.csv,avg,diferente
csvData24108736__5.csv,csvData16773669__3.csv,hr,diferente
csvData24108736__5.csv,csvData16773669__3.csv,bb,diferente
csvData24108736__5.csv,csvData16773669__3.csv,rbi,diferente
csvData24108736__5.csv,csvData16773669__3.csv,player,diferente
csvData24108736__5.csv,csvData2404013__6.csv,slg,match
csvData24108736__5.csv,csvData2404013__6.csv,h,match
csvData24108736__5.csv,csvData2404013__6.csv,sb,match
csvData24108736__5.csv,csvData2404013__6.csv,2b,diferente
csvData24108736__5.csv,csvData2404013__6.csv,ops,diferente
csvData24108736__5.csv,csvData2404013__6.csv,gidp,diferente
csvData24108736__5.csv,csvData2404013__6.csv,sh,diferente
csvData24108736__5.csv,csvData2404013__6.csv,avg,diferente
csvData24108736__5.csv,csvData2404013__6.csv,3b,diferente
csvData24108736__5.csv,csvData2404013__6.csv,pos,diferente
csvData24108736__5.csv,csvData2404013__6.csv,hr,diferente
csvData24108736__5.csv,csvData2404013__6.csv,cs,diferente
csvData24108736__5.csv,csvData2404013__6.csv,player,diferente
csvData24108736__5.csv,csvData2404013__6.csv,ab,diferente
csvData24108736__5.csv,csvData20075499__5.csv,hr,match
csvData24108736__5.csv,csvData20075499__5.csv,cs,match
csvData24108736__5.csv,csvData20075499__5.csv,slg,match
csvData24108736__5.csv,csvData20075499__5.csv,2b,match
csvData24108736__5.csv,csvData20075499__5.csv,3b,diferente
csvData24108736__5.csv,csvData20075499__5.csv,h,diferente
csvData24108736__5.csv,csvData20075499__5.csv,bb,diferente
csvData24108736__5.csv,csvData20075499__5.csv,sb,diferente
csvData24108736__5.csv,csvData20075499__5.csv,player,diferente
csvData24108736__5.csv,csvData20075499__5.csv,ops,diferente
csvData24108736__5.csv,csvData20075499__5.csv,gidp,diferente
csvData24108736__5.csv,csvData20075499__5.csv,team,diferente
csvData24108736__5.csv,csvData20075499__5.csv,avg,diferente
csvData15894443__6.csv,csvData15497713__0.csv,oppobp,match
csvData15894443__6.csv,csvData15497713__0.csv,year,match
csvData15894443__6.csv,csvData15497713__0.csv,ppf,diferente
csvData15894443__6.csv,csvData15497713__0.csv,age,diferente
csvData15894443__6.csv,csvData15497713__0.csv,opprpa,diferente
csvData15894443__6.csv,csvData15497713__0.csv,gs,diferente
csvData15894443__6.csv,csvData15497713__0.csv,opptav,diferente
csvData15894443__6.csv,csvData15497713__0.csv,oppslg,diferente
csvData15894443__6.csv,csvData15497713__0.csv,slg,diferente
csvData15894443__6.csv,csvData15497713__0.csv,g,diferente
csvData15894443__6.csv,csvData15497713__0.csv,oppavg,diferente
csvData15894443__6.csv,csvData15497713__0.csv,avg,diferente
csvData15894443__6.csv,csvData15497713__0.csv,vorp,diferente
csvData15894443__6.csv,csvData15497713__0.csv,ab,diferente
csvData15894443__6.csv,csvData15497713__0.csv,oppops,diferente
csvData15894443__6.csv,csvData15497713__0.csv,oppobp,match
csvData15894443__6.csv,csvData15497713__0.csv,year,match
csvData15894443__6.csv,csvData15497713__0.csv,ppf,diferente
csvData15894443__6.csv,csvData15497713__0.csv,age,diferente
csvData15894443__6.csv,csvData15497713__0.csv,opprpa,diferente
csvData15894443__6.csv,csvData15497713__0.csv,gs,diferente
csvData15894443__6.csv,csvData15497713__0.csv,opptav,diferente
csvData15894443__6.csv,csvData15497713__0.csv,oppslg,diferente
csvData15894443__6.csv,csvData15497713__0.csv,slg,diferente
csvData15894443__6.csv,csvData15497713__0.csv,g,diferente
csvData15894443__6.csv,csvData15497713__0.csv,oppavg,diferente
csvData15894443__6.csv,csvData15497713__0.csv,avg,diferente
csvData15894443__6.csv,csvData15497713__0.csv,vorp,diferente
csvData15894443__6.csv,csvData15497713__0.csv,ab,diferente
csvData15894443__6.csv,csvData15497713__0.csv,oppops,diferente
csvData20076526__3.csv,csvData26655046__0.csv,gs,match
csvData20076526__3.csv,csvData26655046__0.csv,ortg,match
csvData20076526__3.csv,csvData26655046__0.csv,ts,match
csvData20076526__3.csv,csvData26655046__0.csv,usg,match
csvData20076526__3.csv,csvData26655046__0.csv,gmsc,diferente
csvData20076526__3.csv,csvData26655046__0.csv,trb,diferente
csvData20076526__3.csv,csvData26655046__0.csv,blk,diferente
csvData20076526__3.csv,csvData26655046__0.csv,g,diferente
csvData20076526__3.csv,csvData26655046__0.csv,rk,diferente
csvData20076526__3.csv,csvData26655046__0.csv,stl,diferente
csvData20076526__3.csv,csvData26655046__0.csv,orb,diferente
csvData20076526__3.csv,csvData26655046__0.csv,tm,diferente
csvData21873021__6.csv,csvData15745723__5.csv,slg,match
csvData21873021__6.csv,csvData15745723__5.csv,sb,match
csvData21873021__6.csv,csvData15745723__5.csv,g,match
csvData21873021__6.csv,csvData15745723__5.csv,2b,match
csvData21873021__6.csv,csvData15745723__5.csv,gidp,match
csvData21873021__6.csv,csvData15745723__5.csv,avg,match
csvData21873021__6.csv,csvData15745723__5.csv,h,diferente
csvData21873021__6.csv,csvData15745723__5.csv,obp,diferente
csvData21873021__6.csv,csvData15745723__5.csv,cs,diferente
csvData21873021__6.csv,csvData15745723__5.csv,player,diferente
csvData21873021__6.csv,csvData15745723__5.csv,ops,diferente
csvData21873021__6.csv,csvData15745723__5.csv,ab,diferente
csvData21873021__6.csv,csvData15745723__5.csv,so,diferente
csvData21873021__6.csv,csvData10027553__2.csv,h,match
csvData21873021__6.csv,csvData10027553__2.csv,slg,match
csvData21873021__6.csv,csvData10027553__2.csv,g,match
csvData21873021__6.csv,csvData10027553__2.csv,gidp,match
csvData21873021__6.csv,csvData10027553__2.csv,so,match
csvData21873021__6.csv,csvData10027553__2.csv,3b,diferente
csvData21873021__6.csv,csvData10027553__2.csv,pos,diferente
csvData21873021__6.csv,csvData10027553__2.csv,cs,diferente
csvData21873021__6.csv,csvData10027553__2.csv,sf,diferente
csvData21873021__6.csv,csvData10027553__2.csv,sb,diferente
csvData21873021__6.csv,csvData10027553__2.csv,player,diferente
csvData21873021__6.csv,csvData10027553__2.csv,2b,diferente
csvData21873021__6.csv,csvData10027553__2.csv,avg,diferente
csvData21873021__6.csv,csvData10027553__2.csv,r,diferente
csvData21873021__6.csv,csvData10027553__2.csv,ab,diferente
csvData21873021__6.csv,csvData27987124__1.csv,slg,match
csvData21873021__6.csv,csvData27987124__1.csv,player,match
csvData21873021__6.csv,csvData27987124__1.csv,gidp,match
csvData21873021__6.csv,csvData27987124__1.csv,ab,match
csvData21873021__6.csv,csvData27987124__1.csv,avg,match
csvData21873021__6.csv,csvData27987124__1.csv,pos,diferente
csvData21873021__6.csv,csvData27987124__1.csv,h,diferente
csvData21873021__6.csv,csvData27987124__1.csv,cs,diferente
csvData21873021__6.csv,csvData27987124__1.csv,rbi,diferente
csvData21873021__6.csv,csvData27987124__1.csv,g,diferente
csvData21873021__6.csv,csvData27987124__1.csv,sb,diferente
csvData21873021__6.csv,csvData27987124__1.csv,2b,diferente
csvData21873021__6.csv,csvData27987124__1.csv,ops,diferente
csvData21873021__6.csv,csvData27987124__1.csv,r,diferente
csvData21873021__6.csv,csvData27987124__1.csv,so,diferente
csvData21873021__6.csv,csvData9768769__6.csv,slg,match
csvData21873021__6.csv,csvData9768769__6.csv,2b,match
csvData21873021__6.csv,csvData9768769__6.csv,gidp,match
csvData21873021__6.csv,csvData9768769__6.csv,ab,match
csvData21873021__6.csv,csvData9768769__6.csv,avg,match
csvData21873021__6.csv,csvData9768769__6.csv,h,diferente
csvData21873021__6.csv,csvData9768769__6.csv,cs,diferente
csvData21873021__6.csv,csvData9768769__6.csv,sf,diferente
csvData21873021__6.csv,csvData9768769__6.csv,sb,diferente
csvData21873021__6.csv,csvData9768769__6.csv,player,diferente
csvData21873021__6.csv,csvData9768769__6.csv,g,diferente
csvData21873021__6.csv,csvData9768769__6.csv,ops,diferente
csvData21873021__6.csv,csvData9768769__6.csv,so,diferente
csvData21873021__6.csv,csvData9739809__1.csv,g,match
csvData21873021__6.csv,csvData9739809__1.csv,gidp,match
csvData21873021__6.csv,csvData9739809__1.csv,h,match
csvData21873021__6.csv,csvData9739809__1.csv,sb,match
csvData21873021__6.csv,csvData9739809__1.csv,hr,diferente
csvData21873021__6.csv,csvData9739809__1.csv,so,diferente
csvData21873021__6.csv,csvData9739809__1.csv,obp,diferente
